segundo,dado1,dado2
-280.3600E-06,+2.6129518747E+00,+6.5168216228E+00
-279.9300E-06,+2.4400875568E+00,+6.5168216228E+00
-279.5000E-06,+2.4400875568E+00,+7.0957161188E+00
-279.0700E-06,+2.4400875568E+00,+6.5168216228E+00
-278.6400E-06,+2.4400875568E+00,+6.5168216229E+00
-278.2100E-06,+2.3536553979E+00,+7.0957161188E+00
-277.7800E-06,+2.4400875568E+00,+7.0957161188E+00
-277.3500E-06,+2.3536553979E+00,+7.6746106148E+00
-276.9200E-06,+2.4400875568E+00,+7.6746106148E+00
-276.4900E-06,+2.2672232389E+00,+7.6746106148E+00
-276.0600E-06,+2.2672232389E+00,+7.6746106148E+00
-275.6300E-06,+2.2672232389E+00,+8.2535051107E+00
-275.2000E-06,+2.2672232389E+00,+8.2535051107E+00
-274.7700E-06,+2.2672232389E+00,+8.5429523587E+00
-274.3400E-06,+2.0943589211E+00,+8.2535051108E+00
-273.9100E-06,+2.0943589211E+00,+8.8323996067E+00
-273.4800E-06,+1.9214946032E+00,+8.8323996067E+00
-273.0500E-06,+2.0079267621E+00,+9.1218468546E+00
-272.6200E-06,+1.9214946032E+00,+9.4112941027E+00
-272.1900E-06,+1.9214946032E+00,+9.4112941027E+00
-271.7600E-06,+1.9214946031E+00,+9.9901885986E+00
-271.3300E-06,+1.7486302853E+00,+9.9901885986E+00
-270.9000E-06,+1.9214946031E+00,+9.9901885986E+00
-270.4700E-06,+1.7486302853E+00,+9.9901885986E+00
-270.0400E-06,+1.5757659674E+00,+10.5690830946E+00
-269.6100E-06,+1.6621981263E+00,+10.5690830946E+00
-269.1800E-06,+1.4029016495E+00,+10.5690830946E+00
-268.7500E-06,+1.4893338084E+00,+11.1479775906E+00
-268.3200E-06,+1.4029016495E+00,+11.1479775906E+00
-267.8900E-06,+1.2300373316E+00,+11.1479775906E+00
-267.4600E-06,+1.2300373316E+00,+11.7268720865E+00
-267.0300E-06,+1.2300373316E+00,+11.7268720865E+00
-266.6000E-06,+1.0571730137E+00,+11.7268720865E+00
-266.1700E-06,+1.0571730137E+00,+11.7268720865E+00
-265.7400E-06,+1.0571730137E+00,+12.3057665825E+00
-265.3100E-06,+884.3086958E-03,+12.3057665825E+00
-264.8800E-06,+884.3086958E-03,+12.3057665825E+00
-264.4500E-06,+884.3086958E-03,+12.8846610785E+00
-264.0200E-06,+711.4443779E-03,+12.8846610785E+00
-263.5900E-06,+711.4443779E-03,+12.8846610785E+00
-263.1600E-06,+711.4443779E-03,+13.4635555744E+00
-262.7300E-06,+538.5800600E-03,+13.4635555744E+00
-262.3000E-06,+538.5800600E-03,+14.0424500703E+00
-261.8700E-06,+452.1479010E-03,+13.4635555744E+00
-261.4400E-06,+365.7157421E-03,+14.0424500703E+00
-261.0100E-06,+365.7157421E-03,+13.7530028223E+00
-260.5800E-06,+365.7157421E-03,+13.4635555744E+00
-260.1500E-06,+192.8514242E-03,+13.7530028225E+00
-259.7200E-06,+19.9871063E-03,+14.0424500703E+00
-259.2900E-06,-66.4450526E-03,+13.7530028225E+00
-258.8600E-06,+19.9871063E-03,+13.4635555745E+00
-258.4300E-06,-239.3093705E-03,+14.0424500704E+00
-258.0000E-06,-152.8772116E-03,+13.4635555745E+00
-257.5700E-06,-325.7415295E-03,+14.0424500704E+00
-257.1400E-06,-325.7415295E-03,+13.4635555744E+00
-256.7100E-06,-498.6058474E-03,+14.0424500704E+00
-256.2800E-06,-671.4701652E-03,+13.4635555744E+00
-255.8500E-06,-671.4701653E-03,+13.7530028223E+00
-255.4200E-06,-671.4701653E-03,+13.4635555744E+00
-254.9900E-06,-757.9023242E-03,+13.4635555744E+00
-254.5600E-06,-844.3344831E-03,+12.8846610785E+00
-254.1300E-06,-844.3344831E-03,+13.4635555744E+00
